x,y
365.0,-827.0
406.0,-1116.0
352.0,-852.0
430.0,-888.0
409.0,-757.0
445.0,-696.0
441.0,-793.0
-181.0,1784.0
329.0,-968.0
259.0,-814.0
399.0,-767.0
416.0,-747.0
-71.0,1109.0
336.0,-804.0
510.0,31.0
456.0,-1229.0
438.0,-923.0
407.0,-1161.0
427.0,-937.0
308.0,-978.0
349.0,-1102.0
407.0,-728.0
309.0,-852.0
420.0,-717.0
350.0,-780.0
380.0,238.0
359.0,-801.0
442.0,-745.0
406.0,-760.0
366.0,-873.0
411.0,-957.0
337.0,-1155.0
454.0,-801.0
419.0,-850.0
435.0,-898.0
313.0,-905.0
429.0,-717.0
381.0,-889.0
521.0,45.0
306.0,362.0
411.0,-891.0
326.0,-864.0
455.0,-925.0
431.0,-757.0
482.0,156.0
415.0,-1229.0
348.0,1277.0
43.0,1179.0
418.0,-712.0
453.0,-1232.0
405.0,-797.0
406.0,-756.0
376.0,-798.0
443.0,-1241.0
-82.0,-358.0
431.0,-807.0
398.0,-1221.0
511.0,7.0
-338.0,1513.0
361.0,-53.0
513.0,3.0
261.0,-983.0
470.0,87.0
344.0,-829.0
421.0,-855.0
244.0,1206.0
306.0,-912.0
337.0,-944.0
299.0,-984.0
250.0,1214.0
405.0,-815.0
401.0,-825.0
432.0,-753.0
351.0,1183.0
355.0,-861.0
-61.0,1062.0
310.0,-831.0
380.0,140.0
418.0,-741.0
457.0,-916.0
106.0,-716.0
340.0,-1183.0
532.0,58.0
535.0,-67.0
324.0,-973.0
313.0,-898.0
389.0,13.0
392.0,-862.0
373.0,-784.0
414.0,-797.0
432.0,-802.0
418.0,-750.0
-345.0,-586.0
464.0,113.0
350.0,1359.0
463.0,-794.0
410.0,-805.0
415.0,-811.0
357.0,-895.0
509.0,55.0
360.0,-1090.0
412.0,-1214.0
436.0,-727.0
586.0,143.0
446.0,-861.0
361.0,-880.0
524.0,132.0
474.0,135.0
326.0,-933.0
424.0,-726.0
419.0,-887.0
343.0,-847.0
361.0,-868.0
322.0,-853.0
463.0,-1200.0
394.0,-942.0
501.0,74.0
382.0,-843.0
-753.0,-1.0
507.0,-21.0
458.0,-1112.0
417.0,-704.0
395.0,-1188.0
383.0,-910.0
-239.0,294.0
-271.0,-526.0
344.0,-831.0
284.0,-977.0
437.0,-962.0
413.0,-835.0
357.0,-795.0
349.0,-866.0
371.0,-881.0
523.0,47.0
429.0,-854.0
423.0,-827.0
388.0,-910.0
383.0,-756.0
181.0,1033.0
441.0,-776.0
501.0,82.0
520.0,-4.0
